ID,Возраст,Доход клиента,Вероятность банкротства,Флаг утилизации счёта,Расходы,PV КК,PV услуги,NPV
414,24,45582.01067045402,0.1767348388535385,0,73,0,0,-73
415,26,48612.61028362212,0.27206954703949077,0,71,0,0,-71
416,71,23496.55611929788,0.007208226584593673,1,805,8618,1433,9246
417,61,67475.02057322365,0.13509427104923233,0,107,0,0,-107
418,19,20745.316048272573,0.1203329990847292,1,374,10273,1514,11413
419,22,36501.25281217513,0.0389507751405782,1,755,5630,1857,6732
420,36,31928.936800021787,0.11142023899119366,1,424,5636,3498,8710
421,21,22520.82332262568,0.4151519761352063,1,77,6225,1406,7554
422,33,21604.762103562774,0.35249571828625464,0,12,0,0,-12
423,44,81865.1505899607,0.3025439424041765,1,501,6291,2291,8081
424,57,37853.945144411184,0.047499481870144016,1,373,5962,2977,8566
425,23,22419.530573283275,0.1333980546719666,1,124,8844,1411,10131
426,31,34251.90318130585,0.06411186346714955,1,423,5979,1570,7126
427,67,59055.25781365439,0.059163062859309806,1,392,5395,2039,7042
428,57,21493.521588164105,0.3316608094543538,1,150,5963,2304,8117
429,22,20650.19932718914,0.19320425318866552,1,143,7886,1642,9385
430,37,40639.39724593356,0.17225263005023744,1,862,14950,2659,16747
431,31,20090.209298120015,0.2098408774948749,1,133,39266,1408,40541
432,29,23286.360769080504,0.2011609597595201,1,1057,14625,2155,15723
433,36,27619.919825218876,0.272618601631707,0,32,0,0,-32
434,46,25314.191848143353,0.25889124775627087,0,126,0,0,-126
435,40,44978.08746838613,0.03383137679021046,1,247,9879,2720,12352
436,22,27213.765941750466,0.09892824159757875,1,961,7427,1380,7846
437,51,37957.03885180871,0.12037535965038826,1,647,13500,2087,14940
438,51,21952.78679765589,0.00968191062630046,1,268,10470,1466,11668
439,25,20226.588550195745,0.13428472011277218,0,18,0,0,-18
440,40,22008.82066654994,0.09797664623344662,1,246,7774,1750,9278
441,23,35418.28359383261,0.019212529400455126,1,799,6341,2194,7736
442,18,24070.595195848528,0.11884752097831439,0,18,0,0,-18
443,18,50148.498011877666,0.019929484548167075,1,539,6235,1380,7076
444,21,22591.942241549088,0.1357511108538371,1,1107,7240,1588,7721
445,71,27083.821437824554,0.25689910616624134,1,658,7495,1626,8463
446,50,33705.775198441035,0.023766965002498006,1,612,5867,2290,7545
447,55,37138.5606439465,0.03803760982751946,1,154,8079,1362,9287
448,21,30623.820781177565,0.1617845830131507,1,603,12931,1410,13738
449,49,20119.118237338946,0.08436616799494076,1,522,5340,5953,10771
450,29,49512.978576005604,0.285742553688696,1,1051,5636,1471,6056
451,39,72379.53191635682,0.16552217192944269,0,146,0,0,-146
452,66,20816.38352061275,0.05254427481669466,1,200,7882,2366,10048
453,49,25452.3375229339,0.011017797071697748,1,394,9226,1941,10773
454,38,26856.819017618116,0.044251436454125964,1,603,5701,1370,6468
455,67,38883.73309508577,0.0024974105540265783,1,54,7713,1392,9051
456,50,34560.6909299581,0.05132881035015868,1,77,6117,2836,8876
457,21,36027.317404688685,0.08789847444098689,1,859,6706,1580,7427
458,36,20316.033192808285,0.05734864528721245,1,1355,9549,1467,9661
459,61,21408.89616994087,0.5030893760349033,0,37,0,0,-37
460,42,28068.76920813113,0.1854350807774639,0,20,0,0,-20
461,30,39583.48357286114,0.025418857093142472,1,779,5401,2397,7019
462,65,23054.684622803852,0.4067118864796656,1,13,8245,1629,9861
463,74,57091.25751333272,0.1243292387924509,1,541,5719,1412,6590
464,27,27256.42895876902,0.13850402081565488,0,18,0,0,-18
465,65,29998.237097870635,0.03941941417385156,1,164,9874,1590,11300
466,41,20216.796440168866,0.06711576082959662,1,503,5273,1506,6276
467,71,20156.25734870226,0.048250618333707765,1,375,6033,2445,8103
468,18,24900.693519047778,0.12147386329043265,0,10,0,0,-10
469,44,24715.228874361575,0.02792394115138063,1,351,11825,1625,13099
470,35,22387.094564623374,0.17718667099233174,0,363,0,0,-363
471,37,21732.739920637334,0.033342574497607434,1,623,5695,4148,9220
472,49,27481.649791008098,0.059309741916387715,1,976,10217,1389,10630
473,30,24228.619071110832,0.0020233762303787724,0,29,0,0,-29
474,73,25560.878931057105,0.05800942868528097,1,557,6934,2037,8414
475,20,24232.248890476476,0.12965578901985944,1,213,7065,1717,8569
476,60,20551.107889317707,0.052520336656450756,1,65,16980,3306,20221
477,55,22212.716005448307,0.07795087588635002,1,186,9028,1344,10186
478,27,20036.881011547746,0.05722779929852759,0,23,0,0,-23
479,24,26220.378812563238,0.2379248735440994,0,14,0,0,-14
480,42,22613.07237157722,0.19397010829054442,0,13,0,0,-13
481,32,21364.642520265283,0.1352734911280045,1,377,10660,1775,12058
482,53,64243.23172387212,0.08944944704883159,0,38,0,0,-38
483,43,24317.80075582556,0.21140173930323222,1,448,5902,1595,7049
484,75,44744.65849019122,0.13551862772676654,1,84,20134,1617,21667
485,54,20922.445075478012,0.10392342618442126,1,245,7682,1398,8835
486,48,30581.867778506665,0.13499408593230333,1,413,15624,1349,16560
487,45,28008.352155813478,0.08440204625845218,1,535,6445,1801,7711
488,71,84432.34796593436,0.021382952148831545,0,41,0,0,-41
489,33,24508.119256781953,0.04685209293789621,1,1734,9053,4231,11550
490,59,25759.512993194854,0.25375676487818244,1,480,8655,1784,9959
491,37,30226.12710089511,0.23072926894437823,1,487,12746,2044,14303
492,34,27837.33724585329,0.004278874033494127,0,2,0,0,-2
493,28,21172.84610181386,0.009091157083931146,0,6,0,0,-6
494,59,23938.56858770218,0.1025496788568952,1,430,7250,2410,9230
495,21,23825.171695399382,0.008022783446966657,1,208,8213,1383,9388
496,62,27862.87162932125,0.16500100729951267,0,14,0,0,-14
497,32,26253.868013075484,0.010762499041292839,1,280,6570,1730,8020
498,34,28142.96219208744,0.17585556081026765,0,0,0,0,0
499,18,23038.249981182966,0.025106140238277043,1,262,9589,1392,10719
500,65,28222.97027117155,0.11147135558325372,0,2,0,0,-2
501,70,26360.267222994076,0.00783449023101712,1,502,5791,1530,6819
502,53,35801.85687384782,0.049651687989677507,1,2843,6019,7298,10474
503,33,23588.42660219193,0.01698649799735266,0,97,0,0,-97
504,70,20976.34075046902,0.16031634165377284,1,609,8603,2222,10216
505,54,32866.37040750562,0.017480597602634505,1,146,9844,1373,11071
506,20,24306.975254606157,0.09110617232339464,1,183,20113,1662,21592
507,67,24313.408882165964,0.11564985210513583,1,437,5967,1381,6911
508,42,32786.40947126735,0.02828836565776048,0,31,0,0,-31
509,33,40952.68742331287,0.01657029795417921,1,890,5874,2168,7152
510,61,39270.476302196446,0.018063310691692622,1,933,12254,2461,13782
511,27,34053.86677873817,0.2400959642433799,1,140,7138,2129,9127
512,43,29212.535449927516,0.20122301249141925,1,279,7968,1342,9031
513,21,23876.744857228805,0.058022764171851204,0,116,0,0,-116
514,46,21029.797901025482,0.009957136356591983,1,190,9063,1744,10617
515,30,34396.38850360395,0.0466978107582815,1,68,6067,1487,7486
516,35,22852.47077187952,0.3420217389326802,0,22,0,0,-22
517,35,35892.08303438618,0.011190384535746844,0,179,0,0,-179
518,57,24261.127871087177,0.3310349246299009,1,869,11152,1765,12048
519,21,31254.687399127502,0.16838574669721207,0,158,0,0,-158
520,31,25982.556649092396,0.12705288776318555,1,310,14194,2054,15938
521,19,22062.72063243666,0.2928375844277597,0,34,0,0,-34
522,41,21354.842022203306,0.6183331888167667,0,96,0,0,-96
523,30,20031.406208623022,0.24137243130752306,0,79,0,0,-79
524,59,20669.44665973429,0.0732724594903092,1,2421,6299,1712,5590
525,24,23655.03468794673,0.19728927283450218,1,95,5663,1416,6984
526,22,39583.19433459854,0.2845070279112006,1,1185,21815,3701,24331
527,50,24831.77514975447,0.018109534000362307,1,285,5959,1691,7365
528,58,30959.024278286255,0.09193348132153278,0,1,0,0,-1
529,51,30157.702276530355,0.15676411974853283,1,472,5630,1391,6549
530,75,32763.702957704158,0.18194119804910994,1,537,7387,2199,9049
531,23,20343.87316214088,0.004251486900766657,1,177,5679,2373,7875
532,59,21055.4574220172,0.1639870041159644,0,4,0,0,-4
533,74,20550.956082482393,0.22462326623966775,1,2567,67719,2832,67984
534,24,22535.551462687108,0.02183954661389109,0,51,0,0,-51
535,68,22500.641233700506,0.14234340938410708,1,59,6924,1665,8530
536,25,25158.815214032955,0.0625238974351606,1,854,6754,1378,7278
537,49,29560.322189974406,0.33079679521829636,1,350,9916,1704,11270
538,58,49086.460766728895,0.19625810655921666,1,343,6106,1594,7357
539,38,57309.78308485138,0.04921200725470318,1,172,10339,1508,11675
540,29,43714.30396580268,0.4231402239411562,0,93,0,0,-93
541,50,22372.230588953236,0.17199638329825764,1,397,11418,1362,12383
542,20,36233.06136228449,0.004539384408981095,0,10,0,0,-10
543,34,21021.922533190384,0.24504758982915634,1,121,6974,1377,8230
544,45,28337.148727710533,0.08604919265159727,1,1965,6044,2674,6753
545,47,22190.177219796242,0.12878375375974221,1,380,6342,3156,9118
546,23,64250.07898770191,0.10841741330593484,1,373,5846,2791,8264
547,60,21352.813140130558,0.02872197336112441,0,58,0,0,-58
548,63,25860.4452221214,0.08380307997972569,1,281,7155,2285,9159
549,25,20713.30203733903,0.16147804013805445,1,2122,5508,1779,5165
550,27,44776.32435003134,0.0024337879741492046,1,258,6487,1674,7903
551,18,25257.329649107116,0.33436927218793594,1,1210,9646,1742,10178
552,50,31788.019808640536,0.1601430718405865,1,2661,15086,1526,13951
553,44,21474.327352513294,0.0012751662355933511,1,371,6772,2911,9312
554,48,20885.813423633685,0.2940918615090588,1,546,7660,1390,8504
555,42,34123.355356793654,0.34375866286268186,0,98,0,0,-98
556,45,24188.052283541525,0.019390978801848383,1,218,7232,1343,8357
557,37,20600.54624819257,0.058311356050636726,0,44,0,0,-44
558,38,41603.99413934317,0.02266864411061618,1,767,5714,1460,6407
559,26,38815.81466519616,0.24644860173595182,0,145,0,0,-145
560,19,31523.796989936098,0.02323389161940248,1,671,11927,1535,12791
561,21,20405.06705887105,0.03509701194961881,1,1337,10914,4324,13901
562,30,31061.561636227205,0.08155545070412644,1,568,8883,2086,10401
563,71,34289.272392356346,0.27880863291505487,1,726,7202,1993,8469
564,48,20240.920123691274,0.49680142757695966,1,344,32147,1344,33147
565,47,23631.996865250047,0.034758981254003146,1,995,7340,1415,7760
566,71,24342.85111047193,0.2660196009190885,1,1324,7049,1345,7070
567,62,37186.89869800274,0.32728033681525737,1,146,5477,1342,6673
568,53,23020.537960784066,0.0012944896883419516,1,103,6088,1382,7367
569,54,24296.915677482277,0.09939767326982674,0,10,0,0,-10
570,54,33683.79485583571,0.00606926042907948,1,59,5595,1357,6893
571,74,32719.317658874916,0.1353749507851963,1,78,6840,2028,8790
572,51,22093.182397727534,0.34576655742254203,0,10,0,0,-10
573,66,83501.96735529705,0.016110966573882227,1,748,10477,3015,12744
574,43,26684.503063652963,0.24269137151818107,1,207,11913,2262,13968
575,59,31504.69255867056,0.12249808624784779,1,1211,6787,1957,7533
576,20,35099.52049393698,0.11971224305133514,1,248,6265,1515,7532
577,42,20805.25710421254,0.12099961317682185,0,33,0,0,-33
578,29,27740.50415206756,0.310438261706684,1,299,8949,3821,12471
579,50,21996.45622353927,0.02862053747543162,1,150,8515,1461,9826
580,57,22717.65271289955,0.2064290142398569,1,459,10699,1633,11873
581,32,27580.146012992318,0.08907731766113271,1,224,5321,1385,6482
582,18,34111.05275264369,0.011139523333671401,0,4,0,0,-4
583,20,21454.716897239945,0.09543281640888178,1,774,5990,1800,7016
584,56,26797.537513622825,0.07083574895874585,0,131,0,0,-131
585,57,26429.054992706304,0.17739090930680518,1,1078,5966,3135,8023
586,39,21046.124189850496,0.5371045511980421,0,1,0,0,-1
587,24,28423.537244184863,0.1251349209072443,1,132,5870,1438,7176
588,36,24157.423955774084,0.1793617903821728,1,614,5286,2552,7224
589,37,34545.96087565786,0.1160374237841757,1,114,5455,2773,8114
590,53,29344.7758893574,0.03640211259639139,1,130,20284,1899,22053
591,37,20420.898638450424,0.17633607646936506,1,452,10438,1424,11410
592,24,31462.502818000266,0.025780800588603985,1,59,8063,8264,16268
593,48,23822.826628536808,0.02235236527898736,1,413,6198,1651,7436
594,71,26807.846486887287,0.01591113897679282,1,405,6450,1614,7659
595,32,32048.802103285245,0.03809741858299649,1,108,6140,1408,7440
596,28,34910.03243770898,0.014980423900990936,1,301,15256,1377,16332
597,42,23243.27250499382,0.10860516646831449,1,680,6516,2159,7995
598,60,56316.057020649336,0.0031823082040873525,1,34,6725,2434,9125
599,24,21036.442094443148,0.21071931728712498,1,447,7580,1357,8490
600,32,26172.870250859673,0.06244395261126778,1,1139,5412,2691,6964
601,24,42201.45926416543,0.024577967529098955,1,2544,13088,1448,11992
602,46,20574.37862593817,0.046092578807851045,1,733,7195,2123,8585
603,18,21550.964268828844,0.05992100159800799,1,167,5266,3385,8484
604,40,25667.269285956627,0.11786012832732311,1,46,18832,2095,20881
605,61,28799.777816019745,0.008319421164822611,1,1070,9379,1659,9968
606,69,23200.100685424015,0.14838983456602325,1,542,18684,34616,52758
607,49,25639.661829650227,0.24494382212357005,1,946,5355,2058,6467
608,39,28908.99345754699,0.12430922009230674,1,422,15654,3637,18869
609,65,33288.3173236136,0.08364648294985624,1,215,33325,1766,34876
610,41,30575.49357354806,0.0612607461925822,1,103,6516,1457,7870
611,69,24408.0458867484,0.17242043766975929,1,128,6171,1666,7709
612,38,22703.29974823108,0.22340164838864374,0,31,0,0,-31
613,29,135082.14774537119,0.0031760266282102236,0,19,0,0,-19
614,40,20305.791845846048,0.19951618378061683,1,294,5473,1877,7056
615,31,23783.556693038907,0.20224012874335862,1,274,7510,1745,8981
616,39,52388.536403679456,0.12518657412126652,0,65,0,0,-65
617,27,21008.157422933244,0.2516226384648253,1,638,6405,1486,7253
618,67,41386.65456741719,0.2260696213271513,1,453,7760,2062,9369
619,24,36648.458854488585,0.1670437520912483,1,324,7108,1408,8192
620,19,32057.171558650825,0.35618156773566134,0,58,0,0,-58
621,75,23094.85433661553,0.22159761707809952,1,226,5726,2222,7722
622,43,41081.422975313275,0.010636166304399895,1,601,5916,6410,11725
623,22,20675.35065930975,0.33197556644927423,0,76,0,0,-76
624,42,20793.591319406198,0.4187413511629024,1,764,5925,1528,6689
625,38,21544.121764654126,0.020908817472180527,0,1,0,0,-1
626,44,21843.936393658456,0.03993182444786099,1,552,5849,1397,6694
627,45,25248.097520813495,0.033537945480590664,1,307,5704,2433,7830
628,51,22523.699998537642,0.24634175607696954,1,218,35293,1936,37011
629,44,25341.17350773504,0.2198817950634736,1,43,6057,4024,10038
630,19,21499.071966464413,0.29906364233897265,1,782,6342,1665,7225
631,22,23273.41469123558,0.08466478162414606,1,117,11990,1629,13502
632,21,27069.267278437314,0.2328012849962976,1,829,6828,1604,7603
633,21,21472.271506995643,0.039490998980962054,1,162,5313,1634,6785
634,74,22611.952683076615,0.05103501300784883,1,1980,5287,3633,6940
635,73,21798.181203456425,0.2567064727808555,1,154,7172,1703,8721
636,25,23802.15391300298,0.011375959531662018,1,359,5243,1348,6232
637,57,20944.973728682293,0.009655065493452807,1,695,6413,1776,7494
638,21,26655.413145351336,0.09716533593384533,1,486,5914,1384,6812
639,68,26022.70062355532,0.07334658206733972,1,735,6066,1637,6968
640,44,36336.36112116705,0.038072632564338765,1,243,18461,1428,19646
641,28,21537.585610652644,0.038706473954582744,1,410,5877,1634,7101
642,50,23658.072950663736,0.10268144960976885,1,436,11260,2733,13557
643,53,48391.35472801936,0.11369155651546885,1,1134,18446,2310,19622
644,46,20833.18485434585,0.12514956010160969,0,5,0,0,-5
645,18,26220.12184295177,0.08585934563767149,1,486,6108,1413,7035
646,30,26335.01015754061,0.11155021912637163,1,1576,6656,1654,6734
647,19,26886.799502425052,0.025679585340184354,1,120,6135,1950,7965
648,50,23749.17905349528,0.21326282579639316,1,429,12260,1936,13767
649,42,20408.726378451876,0.0005169357665944116,1,317,5281,1460,6424
650,34,34191.84896827198,0.19354687385656275,1,1385,7370,1489,7474
651,35,23281.510361661487,0.04921979893461932,1,645,6490,1444,7289
652,46,28039.193122422756,0.10854831296367806,1,154,8634,2800,11280
653,24,20632.181736925395,0.18057109856820017,1,850,10333,1564,11047
654,31,25280.971585383475,0.06380262359056016,0,213,0,0,-213
655,34,20632.30216862526,0.002580093426838913,1,427,6035,2364,7972
656,65,24467.77802700977,0.057506471860505726,0,59,0,0,-59
657,33,24390.134244214114,0.015568235692701859,1,888,6131,1686,6929
658,18,21260.139455049186,0.001486813640679249,0,134,0,0,-134
659,18,21413.762215178645,0.06582253601971759,1,205,7782,1769,9346
660,49,21227.214358407167,0.1176051937978936,1,211,6593,1618,8000
661,40,70551.99050760602,0.06405979157722139,1,618,8977,1586,9945
662,44,20926.68553709824,0.020704675602981476,1,130,5569,1425,6864
663,67,25172.64172086867,0.24528634624327572,0,51,0,0,-51
664,42,33294.888199835455,0.12707576622300235,1,180,8182,2847,10849
665,19,23596.311851472303,0.09543673818347866,1,1143,6089,1460,6406
666,53,21636.18889419099,0.1152680146333031,1,1204,7147,2361,8304
667,53,32744.252971989605,0.20714054203721338,1,255,5963,1470,7178
668,72,23747.6896783006,0.013058822276740363,0,49,0,0,-49
669,74,25853.969377430745,0.3728499518544487,1,731,14198,1712,15179
670,18,23249.075253350056,0.007590749731393666,1,133,6375,1536,7778
671,56,29069.99379013675,0.22799358399342867,1,148,5510,1360,6722
672,37,21179.125279904696,0.04304672957798515,1,90,5712,1415,7037
673,23,35489.536287160336,0.6253378327069218,0,0,0,0,0
674,26,25764.93948506197,0.11858337846079084,1,242,5703,1391,6852
675,22,21375.30877932505,0.27432606676600985,1,211,5467,1591,6847
676,46,23151.31055153738,0.009472725915643321,1,553,9754,2135,11336
677,52,20089.330025468083,0.18786360177788688,0,44,0,0,-44
678,33,20096.36198941393,0.0014057266311442269,1,389,6170,1514,7295
679,54,111711.73942192008,0.1672175366884349,1,627,12208,1565,13146
680,19,20605.01896590324,0.20867685442245826,1,200,8544,1590,9934
681,73,21580.470831678616,0.11629437772251429,1,111,5506,1877,7272
682,37,21814.991868309884,0.05066851064376278,0,65,0,0,-65
683,35,20971.56096906182,0.09690759000871757,1,158,9205,2567,11614
684,46,21955.873435796966,0.0895067354641483,1,393,12614,1663,13884
685,58,56110.30802326576,0.06726653850282298,1,81,14115,1542,15576
686,23,28653.350955947277,0.1313363874916674,1,141,9134,2053,11046
687,52,21084.060792757897,0.1297336365515637,1,1020,7113,1374,7467
688,73,28761.013284707456,0.028680247073147837,0,26,0,0,-26
689,64,32008.130074094293,0.14963754644548516,1,37,6163,2561,8687
690,72,31509.58775162454,0.308413737579214,0,70,0,0,-70
691,30,22414.14455717753,0.548907754502304,1,690,6602,1362,7274
692,38,30840.01797994191,0.2028190413880196,1,441,6669,1914,8142
