ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
3995,1,1,83,1376,1293
3996,1,0,6,0,-6
3997,0,0,180,0,-180
3998,1,1,191,1807,1616
3999,1,1,100,1304,1204
4000,1,1,1463,1611,148
4001,1,0,34,0,-34
4002,1,0,1,0,-1
4003,1,1,873,1308,435
4004,0,0,111,0,-111
4005,0,0,175,0,-175
4006,1,0,42,0,-42
4007,1,1,58,1202,1144
4008,0,0,86,0,-86
4009,1,0,5,0,-5
4010,0,0,22,0,-22
4011,0,0,62,0,-62
4012,0,0,100,0,-100
4013,1,0,152,0,-152
4014,0,0,123,0,-123
4015,1,0,20,0,-20
4016,1,0,5,0,-5
4017,0,0,92,0,-92
4018,0,0,8,0,-8
4019,1,1,481,1693,1212
4020,0,0,24,0,-24
4021,1,1,364,1727,1363
4022,1,1,623,1744,1121
4023,0,0,85,0,-85
4024,0,0,27,0,-27
4025,0,0,13,0,-13
4026,0,0,34,0,-34
4027,1,0,17,0,-17
4028,0,0,61,0,-61
4029,0,0,10,0,-10
4030,1,0,11,0,-11
4031,1,1,745,1305,560
4032,0,0,7,0,-7
4033,0,0,46,0,-46
4034,0,0,73,0,-73
4035,0,0,17,0,-17
4036,1,0,39,0,-39
4037,1,1,467,1467,1000
4038,1,1,204,1334,1130
4039,1,0,14,0,-14
4040,1,1,378,1851,1473
4041,0,0,56,0,-56
4042,0,0,82,0,-82
4043,0,0,41,0,-41
4044,0,0,136,0,-136
4045,1,0,25,0,-25
4046,1,1,576,1234,658
4047,0,0,135,0,-135
4048,0,0,201,0,-201
4049,0,0,25,0,-25
4050,1,0,1,0,-1
4051,1,0,57,0,-57
4052,1,1,327,1212,885
4053,1,0,26,0,-26
4054,1,1,1410,2014,604
4055,0,0,43,0,-43
4056,0,0,20,0,-20
4057,0,0,16,0,-16
4058,1,1,802,1359,557
4059,1,0,42,0,-42
4060,0,0,34,0,-34
4061,0,0,23,0,-23
4062,1,1,527,1665,1138
4063,1,1,1073,2047,974
4064,0,0,135,0,-135
4065,0,0,160,0,-160
4066,0,0,2,0,-2
4067,0,0,21,0,-21
4068,0,0,68,0,-68
4069,1,1,1559,1436,-123
4070,0,0,135,0,-135
4071,1,1,1037,1489,452
4072,1,1,814,1432,618
4073,1,1,806,3126,2320
4074,0,0,50,0,-50
4075,1,1,906,1700,794
4076,1,1,184,1403,1219
4077,0,0,14,0,-14
4078,0,0,11,0,-11
4079,0,0,27,0,-27
4080,0,0,16,0,-16
4081,0,0,77,0,-77
4082,0,0,67,0,-67
4083,0,0,8,0,-8
4084,1,0,18,0,-18
4085,1,0,19,0,-19
4086,1,0,68,0,-68
4087,0,0,76,0,-76
4088,1,0,13,0,-13
4089,1,0,8,0,-8
4090,0,0,17,0,-17
4091,1,0,7,0,-7
4092,1,1,974,1261,287
4093,1,0,18,0,-18
4094,0,0,138,0,-138
4095,1,1,622,1240,618
4096,0,0,81,0,-81
4097,0,0,41,0,-41
4098,0,0,0,0,0
4099,0,0,156,0,-156
4100,1,1,399,1532,1133
4101,0,0,3,0,-3
4102,0,0,94,0,-94
4103,0,0,8,0,-8
4104,0,0,28,0,-28
4105,1,1,112,1422,1310
4106,0,0,170,0,-170
4107,0,0,27,0,-27
4108,1,1,61,1374,1313
4109,1,0,26,0,-26
4110,0,0,53,0,-53
4111,0,0,8,0,-8
4112,0,0,30,0,-30
4113,0,0,42,0,-42
4114,1,1,250,1418,1168
4115,1,1,449,1395,946
4116,0,0,67,0,-67
4117,1,1,1119,1465,346
4118,1,0,19,0,-19
4119,1,1,504,1356,852
4120,0,0,66,0,-66
4121,1,0,78,0,-78
4122,1,0,32,0,-32
4123,1,1,1036,1271,235
4124,1,0,19,0,-19
4125,1,0,41,0,-41
4126,1,0,6,0,-6
4127,1,0,42,0,-42
4128,0,0,26,0,-26
4129,1,0,6,0,-6
4130,0,0,38,0,-38
4131,1,0,10,0,-10
4132,1,0,134,0,-134
4133,0,0,61,0,-61
4134,0,0,7,0,-7
4135,0,0,46,0,-46
4136,0,0,101,0,-101
4137,1,0,36,0,-36
4138,1,1,272,1234,962
4139,0,0,251,0,-251
4140,1,1,479,1551,1072
4141,0,0,58,0,-58
4142,0,0,12,0,-12
4143,0,0,15,0,-15
4144,1,0,168,0,-168
4145,1,0,48,0,-48
4146,1,1,257,1456,1199
4147,0,0,8,0,-8
4148,0,0,98,0,-98
4149,1,1,2541,1798,-743
4150,1,1,349,1465,1116
4151,0,0,1,0,-1
4152,1,0,11,0,-11
4153,0,0,4,0,-4
4154,0,0,50,0,-50
4155,1,1,478,1344,866
4156,1,1,815,1255,440
4157,1,1,517,1553,1036
4158,0,0,69,0,-69
4159,0,0,31,0,-31
4160,0,0,29,0,-29
4161,1,0,59,0,-59
4162,1,0,88,0,-88
4163,1,1,138,1375,1237
4164,1,1,636,1241,605
4165,1,0,85,0,-85
4166,1,0,9,0,-9
4167,0,0,33,0,-33
4168,1,0,136,0,-136
4169,1,0,13,0,-13
4170,1,0,50,0,-50
4171,0,0,37,0,-37
4172,1,1,756,1230,474
4173,0,0,3,0,-3
4174,1,0,13,0,-13
4175,0,0,46,0,-46
4176,1,0,2,0,-2
4177,1,0,32,0,-32
4178,0,0,21,0,-21
4179,0,0,9,0,-9
4180,0,0,8,0,-8
4181,1,1,132,1309,1177
4182,1,0,26,0,-26
4183,0,0,15,0,-15
4184,0,0,0,0,0
4185,0,0,44,0,-44
4186,0,0,79,0,-79
4187,0,0,46,0,-46
4188,1,1,512,1443,931
4189,1,1,2241,1950,-291
4190,0,0,192,0,-192
4191,0,0,110,0,-110
4192,0,0,22,0,-22
4193,1,0,27,0,-27
4194,1,0,44,0,-44
4195,1,0,4,0,-4
4196,1,1,67,1270,1203
4197,1,1,142,1601,1459
4198,1,0,7,0,-7
4199,0,0,61,0,-61
4200,1,0,1,0,-1
4201,0,0,21,0,-21
4202,1,0,28,0,-28
4203,1,0,38,0,-38
4204,1,1,2518,1493,-1025
4205,1,1,493,5391,4898
4206,1,0,73,0,-73
4207,0,0,41,0,-41
4208,0,0,12,0,-12
4209,1,1,238,1304,1066
4210,0,0,37,0,-37
4211,0,0,42,0,-42
4212,0,0,3,0,-3
4213,0,0,12,0,-12
4214,1,0,28,0,-28
4215,1,0,156,0,-156
4216,0,0,46,0,-46
4217,1,0,37,0,-37
4218,1,1,144,1228,1084
4219,1,0,0,0,0
4220,1,1,736,2327,1591
4221,1,1,700,1885,1185
4222,1,0,19,0,-19
4223,0,0,20,0,-20
4224,1,1,578,2225,1647
4225,1,0,9,0,-9
4226,0,0,27,0,-27
4227,0,0,15,0,-15
4228,1,0,19,0,-19
4229,0,0,41,0,-41
4230,1,1,1050,1852,802
4231,0,0,103,0,-103
4232,0,0,148,0,-148
4233,1,1,278,1669,1391
4234,0,0,53,0,-53
4235,0,0,39,0,-39
4236,0,0,10,0,-10
4237,1,0,32,0,-32
4238,1,1,300,1746,1446
4239,0,0,4,0,-4
4240,1,0,35,0,-35
4241,1,0,74,0,-74
4242,1,1,233,1595,1362
4243,0,0,102,0,-102
4244,1,1,156,1206,1050
4245,0,0,4,0,-4
4246,1,0,32,0,-32
4247,0,0,19,0,-19
4248,0,0,16,0,-16
4249,0,0,37,0,-37
4250,0,0,17,0,-17
4251,1,0,149,0,-149
4252,1,1,722,1584,862
4253,1,1,508,1213,705
4254,1,0,22,0,-22
4255,0,0,7,0,-7
4256,0,0,34,0,-34
4257,1,1,499,1584,1085
4258,0,0,19,0,-19
4259,0,0,47,0,-47
4260,0,0,77,0,-77
4261,0,0,12,0,-12
4262,0,0,45,0,-45
4263,0,0,102,0,-102
4264,1,0,0,0,0
4265,1,1,148,1311,1163
4266,0,0,24,0,-24
4267,0,0,33,0,-33
4268,0,0,76,0,-76
4269,1,0,144,0,-144
4270,1,0,87,0,-87
4271,0,0,26,0,-26
4272,0,0,130,0,-130
4273,1,0,26,0,-26
4274,1,0,55,0,-55
4275,1,1,1251,3573,2322
4276,1,1,1220,1419,199
4277,1,0,286,0,-286
4278,1,0,29,0,-29
4279,1,1,253,1560,1307
4280,1,1,520,1261,741
4281,1,0,147,0,-147
4282,1,0,3,0,-3
4283,1,1,2590,1355,-1235
4284,1,0,39,0,-39
4285,0,0,17,0,-17
4286,0,0,59,0,-59
4287,1,1,846,1274,428
4288,1,1,102,1227,1125
4289,1,1,373,1317,944
4290,0,0,20,0,-20
4291,0,0,19,0,-19
4292,1,0,22,0,-22
4293,1,1,293,1206,913
4294,0,0,26,0,-26
4295,0,0,54,0,-54
4296,0,0,15,0,-15
4297,1,0,39,0,-39
4298,0,0,64,0,-64
4299,0,0,21,0,-21
4300,0,0,31,0,-31
4301,0,0,1,0,-1
4302,0,0,43,0,-43
4303,0,0,2,0,-2
4304,0,0,16,0,-16
4305,0,0,16,0,-16
4306,1,0,4,0,-4
4307,0,0,0,0,0
4308,1,1,102,1849,1747
4309,1,1,539,1348,809
4310,1,0,82,0,-82
4311,0,0,43,0,-43
4312,1,1,2250,1622,-628
4313,1,0,0,0,0
4314,1,0,28,0,-28
4315,0,0,1,0,-1
4316,1,0,56,0,-56
4317,0,0,55,0,-55
4318,0,0,75,0,-75
4319,1,1,150,1414,1264
4320,1,1,139,2349,2210
4321,0,0,10,0,-10
4322,0,0,74,0,-74
4323,1,1,310,2637,2327
4324,1,0,26,0,-26
4325,0,0,66,0,-66
4326,1,0,5,0,-5
4327,0,0,21,0,-21
4328,0,0,21,0,-21
4329,1,1,1564,1715,151
4330,0,0,30,0,-30
4331,1,1,364,1807,1443
4332,1,0,107,0,-107
4333,0,0,61,0,-61
4334,1,1,1245,1209,-36
4335,1,0,31,0,-31
4336,0,0,14,0,-14
4337,1,0,41,0,-41
4338,0,0,66,0,-66
4339,0,0,0,0,0
4340,1,0,140,0,-140
4341,1,0,93,0,-93
4342,0,0,55,0,-55
4343,1,1,975,1210,235
4344,1,1,1031,1294,263
4345,1,1,1142,1647,505
4346,1,0,40,0,-40
4347,1,0,7,0,-7
4348,0,0,82,0,-82
4349,0,0,32,0,-32
4350,1,1,564,2885,2321
4351,1,0,204,0,-204
4352,0,0,26,0,-26
4353,0,0,55,0,-55
4354,1,0,92,0,-92
4355,0,0,128,0,-128
4356,1,0,7,0,-7
4357,1,1,254,1728,1474
4358,1,0,99,0,-99
4359,0,0,82,0,-82
4360,1,1,3555,1731,-1824
4361,0,0,17,0,-17
4362,1,1,139,1261,1122
4363,0,0,2,0,-2
4364,0,0,47,0,-47
4365,1,1,91,1216,1125
4366,1,0,12,0,-12
4367,1,0,6,0,-6
4368,1,0,48,0,-48
4369,0,0,2,0,-2
4370,0,0,141,0,-141
4371,1,1,77,1292,1215
4372,0,0,23,0,-23
4373,0,0,6,0,-6
4374,1,0,21,0,-21
4375,0,0,219,0,-219
4376,1,1,629,1330,701
4377,1,0,142,0,-142
4378,0,0,66,0,-66
4379,1,0,125,0,-125
4380,0,0,21,0,-21
4381,1,1,419,1383,964
4382,1,1,385,1206,821
4383,1,1,1214,1202,-12
4384,0,0,4,0,-4
4385,1,0,49,0,-49
4386,1,0,77,0,-77
4387,1,1,279,1637,1358
4388,1,0,82,0,-82
4389,0,0,11,0,-11
4390,1,0,5,0,-5
4391,0,0,18,0,-18
4392,1,0,14,0,-14
4393,1,1,677,1283,606
4394,1,1,42,1387,1345
4395,1,1,20,1523,1503
4396,1,1,176,1261,1085
4397,0,0,67,0,-67
4398,1,0,56,0,-56
4399,1,1,211,3616,3405
4400,0,0,38,0,-38
4401,1,1,74,1517,1443
4402,1,0,52,0,-52
4403,0,0,117,0,-117
4404,0,0,29,0,-29
4405,0,0,5,0,-5
4406,0,0,130,0,-130
4407,1,0,103,0,-103
4408,1,1,412,1860,1448
4409,0,0,127,0,-127
4410,1,1,681,2030,1349
4411,0,0,108,0,-108
4412,1,0,28,0,-28
4413,1,0,29,0,-29
4414,1,0,24,0,-24
4415,1,0,10,0,-10
4416,0,0,244,0,-244
4417,1,1,245,1244,999
4418,1,1,324,2042,1718
4419,1,1,42,1210,1168
4420,1,0,51,0,-51
4421,1,1,56,1276,1220
4422,0,0,55,0,-55
4423,1,1,376,1394,1018
4424,1,0,6,0,-6
4425,0,0,9,0,-9
4426,1,0,91,0,-91
4427,1,0,5,0,-5
4428,1,1,37,1304,1267
4429,0,0,8,0,-8
4430,0,0,173,0,-173
4431,1,1,1085,1285,200
4432,1,0,28,0,-28
4433,1,0,8,0,-8
4434,1,0,54,0,-54
4435,0,0,130,0,-130
4436,1,1,1470,1931,461
4437,1,1,85,1209,1124
4438,0,0,17,0,-17
4439,1,0,149,0,-149
4440,1,0,2,0,-2
4441,1,1,1043,1200,157
4442,0,0,0,0,0
4443,1,1,2641,1259,-1382
4444,0,0,47,0,-47
4445,1,1,1250,1401,151
4446,0,0,89,0,-89
4447,1,0,1,0,-1
4448,0,0,19,0,-19
4449,1,0,16,0,-16
4450,0,0,360,0,-360
4451,0,0,10,0,-10
4452,1,1,125,1351,1226
4453,1,0,2,0,-2
4454,1,1,472,1326,854
4455,0,0,7,0,-7
4456,0,0,16,0,-16
4457,0,0,34,0,-34
4458,1,1,354,1215,861
4459,1,0,40,0,-40
4460,1,0,4,0,-4
4461,1,0,102,0,-102
4462,1,0,20,0,-20
4463,1,1,2076,2022,-54
4464,0,0,333,0,-333
4465,1,0,32,0,-32
4466,0,0,12,0,-12
4467,1,0,13,0,-13
4468,0,0,91,0,-91
4469,1,1,459,1450,991
4470,1,0,121,0,-121
4471,0,0,154,0,-154
4472,1,0,87,0,-87
4473,0,0,81,0,-81
4474,0,0,29,0,-29
4475,1,1,275,1582,1307
4476,0,0,69,0,-69
4477,1,0,69,0,-69
4478,1,1,150,1699,1549
4479,1,1,602,1246,644
4480,1,0,34,0,-34
4481,0,0,117,0,-117
4482,1,0,11,0,-11
4483,0,0,112,0,-112
4484,0,0,17,0,-17
4485,0,0,58,0,-58
4486,0,0,126,0,-126
4487,1,1,1857,1690,-167
4488,1,0,114,0,-114
4489,1,1,852,1955,1103
4490,0,0,130,0,-130
4491,1,0,5,0,-5
4492,1,1,60,1292,1232
4493,1,1,225,1818,1593
4494,1,1,1314,1263,-51
4495,1,0,62,0,-62
4496,1,0,121,0,-121
4497,1,1,195,1302,1107
4498,0,0,39,0,-39
4499,0,0,76,0,-76
4500,0,0,33,0,-33
4501,1,1,730,1309,579
4502,0,0,32,0,-32
4503,0,0,1,0,-1
4504,1,1,460,1471,1011
4505,1,0,9,0,-9
4506,0,0,154,0,-154
4507,1,0,39,0,-39
4508,1,1,390,1480,1090
4509,1,0,30,0,-30
4510,0,0,55,0,-55
4511,0,0,57,0,-57
4512,0,0,160,0,-160
4513,1,1,426,1604,1178
4514,1,1,678,1377,699
4515,1,0,30,0,-30
4516,1,0,33,0,-33
4517,1,0,161,0,-161
4518,1,1,208,1355,1147
4519,1,0,59,0,-59
4520,0,0,39,0,-39
4521,1,0,11,0,-11
4522,0,0,41,0,-41
4523,1,1,100,1348,1248
4524,0,0,16,0,-16
4525,0,0,61,0,-61
4526,1,1,93,1565,1472
4527,0,0,3,0,-3
4528,0,0,114,0,-114
4529,1,0,122,0,-122
4530,0,0,91,0,-91
4531,1,1,700,1316,616
4532,1,1,204,1734,1530
4533,1,1,466,1358,892
4534,1,0,78,0,-78
4535,1,1,147,1241,1094
4536,1,0,98,0,-98
4537,0,0,24,0,-24
4538,1,0,10,0,-10
4539,0,0,21,0,-21
4540,1,1,968,1229,261
4541,1,1,874,2757,1883
4542,0,0,3,0,-3
4543,0,0,13,0,-13
4544,0,0,42,0,-42
4545,0,0,51,0,-51
4546,0,0,38,0,-38
4547,1,1,132,1213,1081
4548,1,1,995,1524,529
4549,0,0,11,0,-11
4550,0,0,104,0,-104
4551,0,0,19,0,-19
4552,1,0,14,0,-14
4553,1,0,50,0,-50
4554,0,0,26,0,-26
4555,0,0,16,0,-16
4556,1,0,4,0,-4
4557,1,1,153,1514,1361
4558,1,1,362,2202,1840
4559,1,1,338,1585,1247
4560,1,0,69,0,-69
4561,0,0,44,0,-44
4562,0,0,33,0,-33
4563,0,0,39,0,-39
4564,1,1,463,1223,760
4565,0,0,7,0,-7
4566,0,0,28,0,-28
4567,0,0,17,0,-17
4568,1,1,371,1507,1136
4569,1,0,16,0,-16
4570,0,0,48,0,-48
4571,0,0,31,0,-31
4572,1,0,32,0,-32
4573,1,1,414,1209,795
4574,1,0,52,0,-52
4575,0,0,168,0,-168
4576,0,0,29,0,-29
4577,1,0,104,0,-104
4578,0,0,22,0,-22
4579,1,0,10,0,-10
4580,0,0,1,0,-1
4581,0,0,22,0,-22
4582,1,0,12,0,-12
4583,1,1,718,1501,783
4584,1,0,156,0,-156
4585,0,0,61,0,-61
4586,0,0,22,0,-22
4587,1,1,311,2740,2429
4588,0,0,64,0,-64
4589,1,1,675,1662,987
4590,0,0,159,0,-159
4591,1,1,481,1415,934
4592,1,0,1,0,-1
4593,0,0,83,0,-83
4594,1,1,575,3286,2711
4595,1,0,12,0,-12
4596,1,1,382,1239,857
4597,0,0,5,0,-5
4598,0,0,30,0,-30
4599,1,1,860,1246,386
4600,1,1,122,1898,1776
4601,0,0,103,0,-103
4602,0,0,108,0,-108
4603,1,0,20,0,-20
4604,1,0,61,0,-61
4605,1,1,272,2571,2299
4606,1,1,101,1802,1701
4607,0,0,6,0,-6
4608,1,1,313,1273,960
4609,0,0,43,0,-43
4610,0,0,14,0,-14
4611,1,0,32,0,-32
4612,0,0,86,0,-86
4613,1,1,302,3947,3645
4614,1,0,47,0,-47
4615,1,1,180,1606,1426
4616,0,0,92,0,-92
4617,1,1,881,1650,769
4618,0,0,29,0,-29
4619,1,1,621,1720,1099
4620,0,0,47,0,-47
4621,1,1,211,1328,1117
4622,1,1,1134,1491,357
4623,0,0,59,0,-59
4624,0,0,5,0,-5
4625,1,0,62,0,-62
4626,1,0,24,0,-24
4627,1,0,230,0,-230
4628,0,0,68,0,-68
4629,1,0,16,0,-16
4630,1,0,24,0,-24
4631,1,0,49,0,-49
4632,1,1,718,1262,544
4633,1,1,111,1318,1207
4634,1,0,75,0,-75
4635,1,0,12,0,-12
4636,1,0,94,0,-94
4637,1,0,31,0,-31
4638,1,1,232,1369,1137
4639,0,0,13,0,-13
4640,0,0,20,0,-20
4641,0,0,31,0,-31
4642,1,0,30,0,-30
4643,0,0,3,0,-3
4644,0,0,70,0,-70
4645,1,1,224,2446,2222
4646,1,0,13,0,-13
4647,1,1,321,1308,987
4648,1,1,1707,2021,314
4649,1,1,945,1722,777
4650,0,0,108,0,-108
4651,0,0,10,0,-10
4652,0,0,1,0,-1
4653,0,0,94,0,-94
4654,1,1,1526,1991,465
4655,0,0,0,0,0
4656,1,1,493,1448,955
4657,0,0,9,0,-9
4658,1,1,329,1237,908
4659,1,1,351,1240,889
4660,0,0,34,0,-34
4661,1,1,427,1299,872
4662,1,1,467,1426,959
4663,1,0,141,0,-141
4664,0,0,1,0,-1
4665,1,0,63,0,-63
4666,1,1,584,1520,936
4667,0,0,64,0,-64
4668,0,0,18,0,-18
4669,1,0,84,0,-84
4670,0,0,84,0,-84
4671,1,0,35,0,-35
4672,1,0,97,0,-97
4673,1,1,131,1324,1193
4674,0,0,21,0,-21
4675,1,1,108,1244,1136
4676,1,0,29,0,-29
4677,1,1,559,1679,1120
4678,0,0,142,0,-142
4679,0,0,56,0,-56
4680,1,0,96,0,-96
4681,0,0,31,0,-31
4682,1,1,447,2462,2015
4683,0,0,18,0,-18
4684,1,1,191,1269,1078
4685,1,1,149,1362,1213
4686,0,0,14,0,-14
4687,1,0,45,0,-45
4688,1,0,253,0,-253
4689,1,1,373,1358,985
4690,0,0,58,0,-58
4691,0,0,114,0,-114
4692,1,1,23,1205,1182
4693,1,0,20,0,-20
4694,1,1,1825,1589,-236
4695,0,0,65,0,-65
4696,0,0,74,0,-74
4697,1,0,7,0,-7
4698,1,1,315,1948,1633
4699,1,1,1172,1293,121
4700,1,0,80,0,-80
4701,0,0,138,0,-138
4702,1,0,10,0,-10
4703,0,0,2,0,-2
4704,1,0,25,0,-25
4705,0,0,2,0,-2
4706,1,0,74,0,-74
4707,1,1,165,1250,1085
4708,0,0,2,0,-2
4709,1,0,8,0,-8
4710,1,0,43,0,-43
4711,1,1,194,1248,1054
4712,1,1,140,1224,1084
4713,0,0,2,0,-2
4714,0,0,8,0,-8
4715,1,1,641,1431,790
4716,0,0,122,0,-122
4717,0,0,113,0,-113
4718,0,0,31,0,-31
4719,1,0,37,0,-37
4720,1,1,1685,1243,-442
4721,1,1,49,2202,2153
4722,0,0,3,0,-3
4723,0,0,117,0,-117
4724,0,0,20,0,-20
4725,0,0,10,0,-10
4726,0,0,81,0,-81
4727,1,1,422,1377,955
4728,1,0,49,0,-49
4729,0,0,96,0,-96
4730,0,0,87,0,-87
4731,1,1,402,1526,1124
4732,1,0,49,0,-49
4733,0,0,20,0,-20
4734,1,1,156,2179,2023
4735,0,0,152,0,-152
4736,1,1,1582,1252,-330
4737,0,0,7,0,-7
4738,1,1,292,1245,953
4739,1,0,121,0,-121
4740,1,0,74,0,-74
4741,1,1,56,1279,1223
4742,1,1,193,1239,1046
4743,0,0,1,0,-1
4744,1,1,88,1241,1153
4745,1,0,201,0,-201
4746,1,0,47,0,-47
4747,1,0,126,0,-126
4748,0,0,8,0,-8
4749,0,0,19,0,-19
4750,1,1,3313,1370,-1943
4751,0,0,135,0,-135
4752,1,1,44,1368,1324
4753,0,0,23,0,-23
4754,1,0,83,0,-83
4755,1,1,740,1408,668
4756,0,0,11,0,-11
4757,1,1,38,1297,1259
4758,1,0,37,0,-37
4759,1,1,607,1319,712
4760,1,1,263,1370,1107
4761,0,0,118,0,-118
4762,0,0,14,0,-14
4763,0,0,57,0,-57
4764,0,0,77,0,-77
4765,0,0,23,0,-23
4766,1,0,60,0,-60
4767,1,1,141,1507,1366
4768,1,1,848,1860,1012
4769,0,0,23,0,-23
4770,0,0,60,0,-60
4771,1,0,113,0,-113
4772,0,0,19,0,-19
4773,1,0,33,0,-33
4774,0,0,2,0,-2
4775,1,1,174,2303,2129
4776,1,0,6,0,-6
4777,1,0,59,0,-59
4778,0,0,40,0,-40
4779,1,0,10,0,-10
4780,0,0,101,0,-101
4781,0,0,120,0,-120
4782,0,0,30,0,-30
4783,1,0,24,0,-24
4784,1,1,139,2034,1895
4785,1,1,90,1401,1311
4786,0,0,77,0,-77
4787,1,0,10,0,-10
4788,1,0,18,0,-18
4789,1,1,910,1261,351
4790,1,1,527,1837,1310
4791,1,1,1349,3481,2132
4792,1,1,178,1521,1343
4793,1,1,368,2847,2479
4794,0,0,44,0,-44
4795,1,1,986,1722,736
4796,1,1,351,1375,1024
4797,0,0,35,0,-35
4798,0,0,29,0,-29
4799,0,0,49,0,-49
4800,1,1,145,1572,1427
4801,0,0,13,0,-13
4802,0,0,129,0,-129
4803,1,1,576,1345,769
4804,1,1,307,1262,955
4805,1,0,108,0,-108
4806,0,0,28,0,-28
4807,0,0,28,0,-28
4808,1,0,29,0,-29
4809,0,0,29,0,-29
4810,1,0,46,0,-46
4811,0,0,46,0,-46
4812,0,0,47,0,-47
4813,0,0,45,0,-45
4814,0,0,57,0,-57
4815,1,0,34,0,-34
4816,1,1,157,1309,1152
4817,0,0,47,0,-47
4818,0,0,276,0,-276
4819,0,0,1,0,-1
4820,1,0,68,0,-68
4821,1,1,251,1444,1193
4822,0,0,99,0,-99
4823,0,0,7,0,-7
4824,1,0,47,0,-47
4825,0,0,4,0,-4
4826,1,0,12,0,-12
4827,1,1,178,1321,1143
4828,0,0,28,0,-28
4829,0,0,26,0,-26
4830,1,0,19,0,-19
4831,1,0,148,0,-148
4832,0,0,1,0,-1
4833,1,1,180,1465,1285
4834,1,1,170,1337,1167
4835,0,0,13,0,-13
4836,1,0,247,0,-247
4837,1,1,254,1409,1155
4838,1,1,896,1319,423
4839,1,1,332,1241,909
4840,1,1,320,1231,911
4841,1,0,58,0,-58
4842,0,0,71,0,-71
4843,0,0,24,0,-24
4844,0,0,68,0,-68
4845,1,1,470,1360,890
4846,0,0,16,0,-16
4847,1,1,87,1622,1535
4848,0,0,55,0,-55
4849,1,1,333,1623,1290
4850,1,1,1148,1403,255
4851,1,0,9,0,-9
4852,0,0,30,0,-30
4853,0,0,4,0,-4
4854,1,1,236,1604,1368
4855,1,1,361,1304,943
4856,1,0,140,0,-140
4857,0,0,236,0,-236
4858,1,0,66,0,-66
4859,1,1,493,2115,1622
4860,1,0,46,0,-46
4861,1,0,27,0,-27
4862,0,0,76,0,-76
4863,0,0,56,0,-56
4864,1,1,281,1455,1174
4865,0,0,13,0,-13
4866,1,1,360,1323,963
4867,0,0,33,0,-33
4868,0,0,118,0,-118
4869,1,1,936,1382,446
4870,0,0,7,0,-7
4871,1,0,14,0,-14
4872,1,1,260,1306,1046
4873,1,0,19,0,-19
4874,0,0,32,0,-32
4875,1,1,260,1654,1394
4876,1,0,60,0,-60
4877,0,0,43,0,-43
4878,0,0,13,0,-13
4879,0,0,102,0,-102
4880,1,1,726,1858,1132
4881,1,1,285,1812,1527
4882,1,0,37,0,-37
4883,1,0,13,0,-13
4884,0,0,3,0,-3
4885,0,0,78,0,-78
4886,0,0,65,0,-65
4887,1,0,36,0,-36
4888,1,1,501,1307,806
4889,1,0,120,0,-120
4890,0,0,20,0,-20
4891,1,0,77,0,-77
4892,0,0,45,0,-45
4893,1,1,583,1283,700
4894,1,0,46,0,-46
4895,1,1,418,1444,1026
4896,1,1,378,1305,927
4897,1,0,14,0,-14
4898,1,0,52,0,-52
4899,1,0,58,0,-58
4900,0,0,19,0,-19
4901,1,0,12,0,-12
4902,0,0,19,0,-19
4903,1,0,4,0,-4
4904,1,1,736,2060,1324
4905,0,0,5,0,-5
4906,0,0,14,0,-14
4907,1,1,231,2177,1946
4908,1,1,273,2380,2107
4909,1,1,686,1503,817
4910,1,0,19,0,-19
4911,1,0,130,0,-130
4912,0,0,15,0,-15
4913,0,0,13,0,-13
4914,0,0,134,0,-134
4915,1,0,48,0,-48
4916,1,1,791,1503,712
4917,0,0,98,0,-98
4918,1,1,242,1632,1390
4919,0,0,44,0,-44
4920,1,0,16,0,-16
4921,0,0,11,0,-11
4922,1,0,11,0,-11
4923,1,1,401,1350,949
4924,1,1,925,1346,421
4925,1,0,8,0,-8
4926,1,0,84,0,-84
4927,0,0,18,0,-18
4928,1,0,44,0,-44
4929,1,1,275,1473,1198
4930,1,1,223,1360,1137
4931,1,1,203,3252,3049
4932,1,1,142,1396,1254
4933,0,0,128,0,-128
4934,1,1,110,1643,1533
4935,1,0,20,0,-20
4936,1,0,7,0,-7
4937,1,1,454,2085,1631
4938,1,1,776,1473,697
4939,1,1,84,1880,1796
4940,1,1,81,1229,1148
4941,0,0,56,0,-56
4942,1,0,41,0,-41
4943,0,0,57,0,-57
4944,1,0,68,0,-68
4945,0,0,5,0,-5
4946,1,0,83,0,-83
4947,1,1,643,1691,1048
4948,1,1,539,1608,1069
4949,0,0,2,0,-2
4950,1,1,101,1213,1112
4951,0,0,3,0,-3
4952,0,0,12,0,-12
4953,1,1,65,1267,1202
4954,1,1,44,1479,1435
4955,0,0,23,0,-23
4956,1,0,95,0,-95
4957,0,0,0,0,0
4958,1,0,19,0,-19
4959,1,1,1601,1496,-105
4960,1,1,1036,1224,188
4961,1,1,887,1409,522
4962,0,0,30,0,-30
4963,0,0,29,0,-29
4964,1,1,1193,1251,58
4965,0,0,69,0,-69
4966,0,0,3,0,-3
4967,0,0,57,0,-57
4968,1,0,34,0,-34
4969,0,0,10,0,-10
4970,1,1,31,1641,1610
4971,0,0,3,0,-3
4972,0,0,10,0,-10
4973,1,1,427,1338,911
4974,0,0,41,0,-41
4975,1,1,595,1612,1017
4976,0,0,57,0,-57
