ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1051,1,1,954,1867,913
1052,0,0,69,0,-69
1053,1,0,28,0,-28
1054,1,0,166,0,-166
1055,1,0,66,0,-66
1056,1,1,577,1454,877
1057,1,0,67,0,-67
1058,1,1,935,1515,580
1059,0,0,15,0,-15
1060,1,1,1139,1379,240
1061,1,1,172,1952,1780
1062,1,1,785,1201,416
1063,1,1,92,1380,1288
1064,0,0,22,0,-22
1065,0,0,83,0,-83
1066,0,0,31,0,-31
1067,0,0,118,0,-118
1068,1,0,43,0,-43
1069,1,1,1147,1252,105
1070,0,0,161,0,-161
1071,1,0,37,0,-37
1072,1,1,856,4881,4025
1073,1,0,50,0,-50
1074,0,0,53,0,-53
1075,1,1,289,1949,1660
1076,1,1,736,1439,703
1077,1,1,98,1385,1287
1078,0,0,4,0,-4
1079,1,1,758,1308,550
1080,1,0,39,0,-39
1081,0,0,8,0,-8
1082,1,1,1011,1230,219
1083,1,0,23,0,-23
1084,0,0,31,0,-31
1085,1,1,162,1869,1707
1086,1,0,7,0,-7
1087,0,0,50,0,-50
1088,0,0,0,0,0
1089,1,1,23,1891,1868
1090,0,0,97,0,-97
1091,0,0,63,0,-63
1092,1,0,78,0,-78
1093,0,0,66,0,-66
1094,1,1,240,1261,1021
1095,0,0,280,0,-280
1096,1,1,729,1317,588
1097,0,0,57,0,-57
1098,0,0,125,0,-125
1099,1,1,189,1352,1163
1100,1,0,26,0,-26
1101,1,0,22,0,-22
1102,1,0,44,0,-44
1103,1,1,1384,1218,-166
1104,0,0,64,0,-64
1105,0,0,36,0,-36
1106,0,0,22,0,-22
1107,1,0,58,0,-58
1108,1,1,26,1481,1455
1109,1,1,160,1247,1087
1110,1,1,652,1306,654
1111,0,0,229,0,-229
1112,1,1,130,1554,1424
1113,0,0,39,0,-39
1114,0,0,60,0,-60
1115,0,0,130,0,-130
1116,1,1,843,1628,785
1117,1,1,263,1220,957
1118,0,0,11,0,-11
1119,1,1,365,1690,1325
1120,0,0,32,0,-32
1121,0,0,7,0,-7
1122,0,0,10,0,-10
1123,0,0,50,0,-50
1124,1,1,767,1316,549
1125,1,0,53,0,-53
1126,1,1,1045,1224,179
1127,0,0,57,0,-57
1128,1,0,4,0,-4
1129,1,1,1480,1234,-246
1130,0,0,6,0,-6
1131,1,0,158,0,-158
1132,0,0,1,0,-1
1133,1,1,367,1271,904
1134,1,1,810,1252,442
1135,1,0,52,0,-52
1136,0,0,21,0,-21
1137,1,1,746,1678,932
1138,0,0,23,0,-23
1139,1,1,813,1834,1021
1140,1,1,736,1234,498
1141,0,0,2,0,-2
1142,1,0,1,0,-1
1143,0,0,348,0,-348
1144,1,1,381,1476,1095
1145,1,1,114,2096,1982
1146,0,0,8,0,-8
1147,1,0,64,0,-64
1148,1,0,81,0,-81
1149,0,0,6,0,-6
1150,0,0,37,0,-37
1151,0,0,34,0,-34
1152,0,0,45,0,-45
1153,0,0,0,0,0
1154,1,0,60,0,-60
1155,1,0,14,0,-14
1156,1,0,49,0,-49
1157,1,0,26,0,-26
1158,0,0,36,0,-36
1159,0,0,29,0,-29
1160,0,0,105,0,-105
1161,1,0,32,0,-32
1162,1,1,187,1401,1214
1163,0,0,93,0,-93
1164,0,0,22,0,-22
1165,0,0,37,0,-37
1166,1,1,514,1203,689
1167,0,0,3,0,-3
1168,1,1,1126,1350,224
1169,1,1,756,1312,556
1170,1,0,2,0,-2
1171,0,0,19,0,-19
1172,0,0,37,0,-37
1173,0,0,7,0,-7
1174,1,1,160,2580,2420
1175,1,0,36,0,-36
1176,1,0,9,0,-9
1177,0,0,75,0,-75
1178,0,0,0,0,0
1179,1,0,6,0,-6
1180,0,0,0,0,0
1181,0,0,146,0,-146
1182,0,0,4,0,-4
1183,1,1,1555,1252,-303
1184,1,1,408,2510,2102
1185,1,1,107,1316,1209
1186,0,0,109,0,-109
1187,1,1,394,1330,936
1188,1,1,547,1282,735
1189,0,0,5,0,-5
1190,1,1,964,1206,242
1191,1,0,38,0,-38
1192,1,0,21,0,-21
1193,1,0,24,0,-24
1194,0,0,14,0,-14
1195,0,0,55,0,-55
1196,0,0,169,0,-169
1197,0,0,249,0,-249
1198,1,0,5,0,-5
1199,1,0,24,0,-24
1200,1,0,33,0,-33
1201,0,0,8,0,-8
1202,0,0,140,0,-140
1203,1,1,938,1832,894
1204,1,1,86,1202,1116
1205,0,0,18,0,-18
1206,1,1,75,1383,1308
1207,0,0,18,0,-18
1208,1,0,28,0,-28
1209,0,0,42,0,-42
1210,0,0,63,0,-63
1211,0,0,89,0,-89
1212,0,0,43,0,-43
1213,1,1,631,1332,701
1214,0,0,32,0,-32
1215,1,0,10,0,-10
1216,1,1,345,1226,881
1217,1,1,288,1703,1415
1218,0,0,18,0,-18
1219,1,0,20,0,-20
1220,0,0,36,0,-36
1221,0,0,77,0,-77
1222,0,0,27,0,-27
1223,1,1,156,1216,1060
1224,0,0,81,0,-81
1225,0,0,67,0,-67
1226,1,0,59,0,-59
1227,0,0,5,0,-5
1228,1,0,52,0,-52
1229,0,0,20,0,-20
1230,0,0,8,0,-8
1231,0,0,25,0,-25
1232,0,0,49,0,-49
1233,1,1,192,1257,1065
1234,1,0,6,0,-6
1235,1,1,382,1685,1303
1236,1,0,24,0,-24
1237,0,0,23,0,-23
1238,1,0,6,0,-6
1239,1,0,62,0,-62
1240,1,1,292,1293,1001
1241,1,0,70,0,-70
1242,1,0,20,0,-20
1243,1,1,1316,1940,624
1244,1,0,22,0,-22
1245,1,1,54,1228,1174
1246,0,0,79,0,-79
1247,0,0,70,0,-70
1248,0,0,31,0,-31
1249,1,0,6,0,-6
1250,1,0,10,0,-10
1251,0,0,0,0,0
1252,0,0,68,0,-68
1253,0,0,8,0,-8
1254,1,0,23,0,-23
1255,1,1,549,1846,1297
1256,1,1,825,1222,397
1257,1,0,19,0,-19
1258,0,0,2,0,-2
1259,0,0,92,0,-92
1260,1,0,39,0,-39
1261,1,0,43,0,-43
1262,0,0,19,0,-19
1263,0,0,16,0,-16
1264,0,0,18,0,-18
1265,1,1,1757,1287,-470
1266,0,0,53,0,-53
1267,1,1,249,1203,954
1268,1,0,7,0,-7
1269,1,1,76,1429,1353
1270,1,1,483,1337,854
1271,1,1,420,3046,2626
1272,1,1,120,1362,1242
1273,0,0,257,0,-257
1274,0,0,224,0,-224
1275,1,1,62,4088,4026
1276,1,0,12,0,-12
1277,1,0,60,0,-60
1278,0,0,31,0,-31
1279,1,1,41,1520,1479
1280,1,0,141,0,-141
1281,1,0,66,0,-66
1282,1,1,337,2233,1896
1283,0,0,31,0,-31
1284,1,0,65,0,-65
1285,0,0,14,0,-14
1286,0,0,67,0,-67
1287,1,0,102,0,-102
1288,0,0,28,0,-28
1289,1,1,426,1233,807
1290,1,1,2073,2033,-40
1291,1,1,695,1344,649
1292,1,0,87,0,-87
1293,1,0,5,0,-5
1294,1,0,6,0,-6
1295,1,1,2444,1283,-1161
1296,1,0,104,0,-104
1297,1,0,138,0,-138
1298,0,0,13,0,-13
1299,1,1,164,1273,1109
1300,1,1,1021,1244,223
1301,1,1,629,1770,1141
1302,1,1,930,1263,333
1303,1,1,954,1238,284
1304,1,0,160,0,-160
1305,1,1,143,2241,2098
1306,1,0,25,0,-25
1307,1,1,722,1206,484
1308,1,1,1691,1293,-398
1309,0,0,74,0,-74
1310,1,0,8,0,-8
1311,0,0,31,0,-31
1312,0,0,38,0,-38
1313,1,0,57,0,-57
1314,0,0,16,0,-16
1315,1,1,191,1368,1177
1316,1,0,102,0,-102
1317,1,1,175,1217,1042
1318,1,1,200,1466,1266
1319,0,0,91,0,-91
1320,1,0,91,0,-91
1321,1,1,375,2160,1785
1322,1,1,485,1347,862
1323,1,1,369,1612,1243
1324,1,1,65,1335,1270
1325,1,0,15,0,-15
1326,0,0,25,0,-25
1327,1,1,765,1258,493
1328,1,0,28,0,-28
1329,0,0,0,0,0
1330,1,0,41,0,-41
1331,1,1,1512,1363,-149
1332,0,0,48,0,-48
1333,1,1,483,1223,740
1334,0,0,58,0,-58
1335,1,0,29,0,-29
1336,1,0,208,0,-208
1337,1,0,7,0,-7
1338,1,0,0,0,0
1339,1,1,170,1251,1081
1340,1,1,93,2340,2247
1341,1,1,587,1379,792
1342,1,1,139,1279,1140
1343,1,0,101,0,-101
1344,1,0,50,0,-50
1345,1,0,14,0,-14
1346,1,0,9,0,-9
1347,1,1,692,1364,672
1348,1,0,24,0,-24
1349,0,0,44,0,-44
1350,1,1,1303,1208,-95
1351,0,0,34,0,-34
1352,1,1,644,1303,659
1353,0,0,28,0,-28
1354,0,0,9,0,-9
1355,1,0,4,0,-4
1356,0,0,8,0,-8
1357,0,0,84,0,-84
1358,1,0,3,0,-3
1359,0,0,91,0,-91
1360,1,1,127,1674,1547
1361,0,0,47,0,-47
1362,0,0,4,0,-4
1363,1,1,717,1287,570
1364,1,1,587,1209,622
1365,1,1,1067,1646,579
1366,1,0,2,0,-2
1367,1,1,570,1319,749
1368,1,0,65,0,-65
1369,0,0,0,0,0
1370,1,1,2140,1327,-813
1371,1,0,5,0,-5
1372,1,1,767,2225,1458
1373,0,0,22,0,-22
1374,1,0,50,0,-50
1375,1,1,308,3061,2753
1376,0,0,121,0,-121
1377,1,1,435,1617,1182
1378,1,0,14,0,-14
1379,0,0,21,0,-21
1380,1,1,573,2030,1457
1381,1,0,45,0,-45
1382,0,0,119,0,-119
1383,1,1,362,1358,996
1384,1,1,1043,1251,208
1385,1,0,82,0,-82
1386,1,0,134,0,-134
1387,1,0,3,0,-3
1388,0,0,26,0,-26
1389,0,0,55,0,-55
1390,1,1,928,1971,1043
1391,1,0,11,0,-11
1392,1,0,46,0,-46
1393,1,1,314,1447,1133
1394,1,1,1020,1471,451
1395,1,0,66,0,-66
1396,1,1,113,2249,2136
1397,1,0,68,0,-68
1398,0,0,3,0,-3
1399,1,1,754,1350,596
1400,1,0,4,0,-4
1401,0,0,69,0,-69
1402,0,0,32,0,-32
1403,0,0,30,0,-30
1404,0,0,36,0,-36
1405,1,1,826,1309,483
1406,0,0,3,0,-3
1407,0,0,13,0,-13
1408,1,1,26,1534,1508
1409,1,1,200,1802,1602
1410,0,0,6,0,-6
1411,0,0,8,0,-8
1412,1,1,2441,1207,-1234
1413,1,0,56,0,-56
1414,1,0,14,0,-14
1415,1,0,26,0,-26
1416,0,0,197,0,-197
1417,0,0,33,0,-33
1418,0,0,32,0,-32
1419,1,1,295,1631,1336
1420,1,0,22,0,-22
1421,0,0,30,0,-30
1422,1,0,43,0,-43
1423,1,1,1311,1578,267
1424,1,0,27,0,-27
1425,1,0,139,0,-139
1426,0,0,9,0,-9
1427,1,1,869,1513,644
1428,1,0,5,0,-5
1429,0,0,66,0,-66
1430,0,0,76,0,-76
1431,1,1,414,1321,907
1432,1,0,54,0,-54
1433,0,0,75,0,-75
1434,1,0,66,0,-66
1435,1,0,45,0,-45
1436,0,0,2,0,-2
1437,1,1,299,1384,1085
1438,1,0,7,0,-7
1439,1,0,71,0,-71
1440,1,0,16,0,-16
1441,1,0,99,0,-99
1442,1,0,2,0,-2
1443,0,0,87,0,-87
1444,1,1,300,1316,1016
1445,1,1,586,1235,649
1446,0,0,35,0,-35
1447,1,0,162,0,-162
1448,1,1,285,1228,943
1449,1,1,994,1407,413
1450,0,0,36,0,-36
1451,1,1,768,1242,474
1452,1,0,26,0,-26
1453,1,0,80,0,-80
1454,1,1,474,1636,1162
1455,1,1,1079,1494,415
1456,0,0,51,0,-51
1457,1,0,90,0,-90
1458,0,0,7,0,-7
1459,0,0,17,0,-17
1460,1,0,56,0,-56
1461,1,1,1075,1247,172
1462,1,0,12,0,-12
1463,1,0,35,0,-35
1464,0,0,287,0,-287
1465,1,0,6,0,-6
1466,0,0,16,0,-16
1467,1,0,39,0,-39
1468,1,1,179,1662,1483
1469,1,1,349,1923,1574
1470,1,0,15,0,-15
1471,1,0,17,0,-17
1472,1,1,852,1270,418
1473,0,0,13,0,-13
1474,0,0,1,0,-1
1475,0,0,120,0,-120
1476,0,0,11,0,-11
1477,1,0,34,0,-34
1478,1,0,1,0,-1
1479,1,1,527,2408,1881
1480,1,0,249,0,-249
1481,1,1,353,1489,1136
1482,1,0,61,0,-61
1483,1,0,21,0,-21
1484,1,0,57,0,-57
1485,0,0,26,0,-26
1486,1,0,1,0,-1
1487,0,0,36,0,-36
1488,0,0,15,0,-15
1489,1,0,46,0,-46
1490,0,0,21,0,-21
1491,0,0,4,0,-4
1492,0,0,24,0,-24
1493,1,1,71,1274,1203
1494,1,0,61,0,-61
1495,1,1,23,1238,1215
1496,0,0,14,0,-14
1497,1,0,35,0,-35
1498,0,0,5,0,-5
1499,1,1,907,3865,2958
1500,1,0,14,0,-14
1501,1,1,460,1405,945
1502,0,0,3,0,-3
1503,1,1,328,1326,998
1504,1,1,362,2701,2339
1505,1,1,175,2392,2217
1506,0,0,58,0,-58
1507,1,1,1715,1243,-472
1508,1,0,60,0,-60
1509,1,0,54,0,-54
1510,1,1,132,1255,1123
1511,0,0,122,0,-122
1512,1,1,314,1245,931
1513,0,0,13,0,-13
1514,1,0,40,0,-40
1515,1,1,488,1898,1410
1516,0,0,13,0,-13
1517,1,0,47,0,-47
1518,1,1,550,1528,978
1519,1,1,553,1716,1163
1520,1,0,16,0,-16
1521,1,0,7,0,-7
1522,0,0,73,0,-73
1523,1,0,50,0,-50
1524,0,0,12,0,-12
1525,0,0,34,0,-34
1526,1,0,36,0,-36
1527,1,0,12,0,-12
1528,0,0,56,0,-56
1529,1,1,346,1347,1001
1530,0,0,32,0,-32
1531,1,0,41,0,-41
1532,0,0,21,0,-21
1533,1,1,834,1237,403
1534,0,0,223,0,-223
1535,1,0,66,0,-66
1536,0,0,17,0,-17
1537,1,1,305,1310,1005
1538,1,0,40,0,-40
1539,1,1,205,1234,1029
1540,0,0,43,0,-43
1541,1,0,31,0,-31
1542,0,0,58,0,-58
1543,1,1,233,1302,1069
1544,1,0,81,0,-81
1545,1,1,657,1396,739
1546,0,0,3,0,-3
1547,0,0,51,0,-51
1548,0,0,5,0,-5
1549,1,0,15,0,-15
1550,1,0,13,0,-13
1551,0,0,4,0,-4
1552,0,0,149,0,-149
1553,1,1,8,1337,1329
1554,0,0,23,0,-23
1555,1,1,1053,1361,308
1556,0,0,55,0,-55
1557,1,1,79,1253,1174
1558,0,0,5,0,-5
1559,0,0,0,0,0
1560,0,0,121,0,-121
1561,1,0,313,0,-313
1562,1,1,501,1265,764
1563,0,0,141,0,-141
1564,1,1,122,1282,1160
1565,1,0,10,0,-10
1566,1,1,900,1247,347
1567,0,0,41,0,-41
1568,1,1,320,2701,2381
1569,0,0,13,0,-13
1570,1,0,67,0,-67
1571,1,1,780,1310,530
1572,0,0,57,0,-57
1573,0,0,90,0,-90
1574,1,1,192,1548,1356
1575,0,0,0,0,0
1576,0,0,56,0,-56
1577,1,0,67,0,-67
1578,0,0,127,0,-127
1579,1,0,22,0,-22
1580,1,0,7,0,-7
1581,0,0,37,0,-37
1582,0,0,23,0,-23
1583,0,0,3,0,-3
1584,0,0,66,0,-66
1585,0,0,96,0,-96
1586,0,0,192,0,-192
1587,1,1,594,1439,845
1588,1,0,38,0,-38
1589,1,1,212,2970,2758
1590,0,0,27,0,-27
1591,0,0,1,0,-1
1592,1,1,411,1328,917
1593,1,1,171,2308,2137
1594,0,0,130,0,-130
1595,0,0,56,0,-56
1596,0,0,112,0,-112
1597,1,1,519,2112,1593
1598,0,0,7,0,-7
1599,0,0,19,0,-19
1600,1,1,251,1451,1200
1601,0,0,20,0,-20
1602,1,0,163,0,-163
1603,0,0,30,0,-30
1604,1,0,105,0,-105
1605,1,1,328,1221,893
1606,1,1,680,1295,615
1607,1,0,1,0,-1
1608,0,0,47,0,-47
1609,1,1,320,1658,1338
1610,1,1,193,1288,1095
1611,0,0,57,0,-57
1612,1,0,34,0,-34
1613,1,0,156,0,-156
1614,1,1,542,1502,960
1615,1,0,8,0,-8
1616,0,0,75,0,-75
1617,1,1,273,1202,929
1618,1,1,161,1529,1368
1619,0,0,18,0,-18
1620,1,1,270,1274,1004
1621,1,0,0,0,0
1622,1,1,32,1311,1279
1623,0,0,49,0,-49
1624,0,0,5,0,-5
1625,1,0,28,0,-28
1626,0,0,87,0,-87
1627,1,0,76,0,-76
1628,0,0,115,0,-115
1629,0,0,16,0,-16
1630,0,0,41,0,-41
1631,1,0,5,0,-5
1632,1,1,103,2512,2409
1633,1,0,12,0,-12
1634,1,0,1,0,-1
1635,0,0,6,0,-6
1636,1,1,123,1234,1111
1637,0,0,9,0,-9
1638,1,1,91,1274,1183
1639,0,0,61,0,-61
1640,1,1,98,1300,1202
1641,1,0,70,0,-70
1642,1,1,627,1808,1181
1643,1,1,53,1458,1405
1644,0,0,30,0,-30
1645,0,0,13,0,-13
1646,0,0,95,0,-95
1647,0,0,64,0,-64
1648,1,1,168,1484,1316
1649,0,0,49,0,-49
1650,1,0,28,0,-28
1651,0,0,45,0,-45
1652,1,0,57,0,-57
1653,1,0,23,0,-23
1654,1,0,6,0,-6
1655,0,0,41,0,-41
1656,1,1,297,1495,1198
1657,1,1,1194,1273,79
1658,1,1,3097,1485,-1612
1659,0,0,43,0,-43
1660,1,1,1367,1253,-114
1661,1,0,25,0,-25
1662,1,1,429,1466,1037
1663,1,1,317,1596,1279
1664,1,0,7,0,-7
1665,1,0,49,0,-49
1666,1,0,53,0,-53
1667,0,0,47,0,-47
1668,1,0,71,0,-71
1669,1,0,128,0,-128
1670,1,0,50,0,-50
1671,1,0,37,0,-37
1672,0,0,37,0,-37
1673,1,0,30,0,-30
1674,1,0,2,0,-2
1675,0,0,70,0,-70
1676,1,1,239,1373,1134
1677,0,0,37,0,-37
1678,0,0,6,0,-6
1679,0,0,44,0,-44
1680,0,0,49,0,-49
1681,1,1,1209,1308,99
1682,0,0,24,0,-24
1683,1,0,67,0,-67
1684,0,0,61,0,-61
1685,1,1,1542,1594,52
1686,1,0,50,0,-50
1687,0,0,3,0,-3
1688,0,0,77,0,-77
1689,0,0,50,0,-50
1690,0,0,258,0,-258
1691,0,0,10,0,-10
1692,1,0,78,0,-78
1693,0,0,11,0,-11
1694,0,0,34,0,-34
1695,0,0,336,0,-336
1696,1,1,1865,1787,-78
1697,1,0,5,0,-5
1698,1,0,42,0,-42
1699,0,0,33,0,-33
1700,1,1,460,1436,976
1701,0,0,47,0,-47
1702,1,0,26,0,-26
1703,1,1,1741,1848,107
1704,1,1,876,1656,780
1705,1,1,722,1436,714
1706,1,1,468,1322,854
1707,1,0,169,0,-169
1708,1,1,451,4345,3894
1709,0,0,134,0,-134
1710,1,0,75,0,-75
1711,1,0,26,0,-26
1712,0,0,33,0,-33
1713,0,0,19,0,-19
1714,1,1,359,1635,1276
1715,1,0,101,0,-101
1716,1,1,871,1318,447
1717,1,1,588,1708,1120
1718,0,0,15,0,-15
1719,0,0,267,0,-267
1720,0,0,9,0,-9
1721,0,0,9,0,-9
1722,1,0,21,0,-21
1723,1,1,641,1907,1266
1724,1,0,107,0,-107
1725,1,0,79,0,-79
1726,1,1,154,1579,1425
1727,1,0,44,0,-44
1728,1,0,60,0,-60
1729,1,0,21,0,-21
1730,1,1,407,1309,902
1731,0,0,2,0,-2
1732,0,0,39,0,-39
1733,0,0,4,0,-4
1734,1,0,0,0,0
1735,0,0,18,0,-18
1736,1,0,34,0,-34
1737,0,0,2,0,-2
1738,1,1,376,1230,854
1739,1,0,122,0,-122
1740,0,0,61,0,-61
1741,1,0,21,0,-21
1742,1,1,360,1564,1204
1743,0,0,163,0,-163
1744,0,0,40,0,-40
1745,1,0,10,0,-10
1746,1,0,9,0,-9
1747,1,1,371,1501,1130
1748,1,1,100,1341,1241
1749,1,1,83,1399,1316
1750,1,1,1237,1401,164
1751,0,0,5,0,-5
1752,0,0,12,0,-12
1753,0,0,26,0,-26
1754,0,0,42,0,-42
1755,1,1,1335,1548,213
1756,1,1,1181,1366,185
1757,1,0,25,0,-25
1758,0,0,7,0,-7
1759,1,1,168,1840,1672
1760,1,0,61,0,-61
1761,0,0,41,0,-41
1762,1,1,570,1431,861
1763,0,0,11,0,-11
1764,0,0,13,0,-13
1765,1,0,100,0,-100
1766,0,0,3,0,-3
1767,1,1,120,1204,1084
1768,0,0,53,0,-53
1769,1,0,54,0,-54
1770,0,0,141,0,-141
1771,1,1,22,1546,1524
1772,0,0,25,0,-25
1773,1,1,979,1329,350
1774,1,0,14,0,-14
1775,0,0,74,0,-74
1776,1,0,15,0,-15
1777,0,0,76,0,-76
1778,0,0,0,0,0
1779,1,1,1043,2352,1309
1780,1,0,12,0,-12
1781,1,1,319,1543,1224
1782,0,0,13,0,-13
1783,1,0,8,0,-8
1784,1,0,41,0,-41
1785,0,0,24,0,-24
1786,0,0,17,0,-17
1787,1,0,100,0,-100
1788,1,0,27,0,-27
1789,1,0,86,0,-86
1790,0,0,9,0,-9
1791,1,0,40,0,-40
1792,1,0,80,0,-80
1793,1,0,28,0,-28
1794,1,1,519,1584,1065
1795,1,0,26,0,-26
1796,1,0,83,0,-83
1797,1,0,58,0,-58
1798,1,0,100,0,-100
1799,0,0,180,0,-180
1800,1,1,2899,1231,-1668
1801,1,0,49,0,-49
1802,1,0,49,0,-49
1803,0,0,20,0,-20
1804,1,1,912,1318,406
1805,0,0,75,0,-75
1806,1,0,19,0,-19
1807,0,0,20,0,-20
1808,1,0,95,0,-95
1809,1,0,84,0,-84
1810,1,0,31,0,-31
1811,1,1,1037,1364,327
1812,1,1,45,2187,2142
1813,0,0,61,0,-61
1814,1,1,575,1369,794
1815,1,0,51,0,-51
1816,1,0,138,0,-138
1817,1,0,69,0,-69
1818,1,1,455,1347,892
1819,0,0,1,0,-1
1820,1,0,0,0,0
1821,1,0,28,0,-28
1822,1,0,13,0,-13
1823,0,0,69,0,-69
1824,1,1,199,1276,1077
1825,0,0,60,0,-60
1826,0,0,14,0,-14
1827,0,0,25,0,-25
1828,1,0,70,0,-70
1829,1,0,167,0,-167
1830,0,0,166,0,-166
1831,1,0,11,0,-11
1832,1,1,767,1529,762
1833,1,1,566,1484,918
1834,0,0,21,0,-21
1835,1,1,244,2389,2145
1836,1,1,679,1745,1066
1837,1,1,1341,1204,-137
1838,1,0,138,0,-138
1839,1,1,1157,1200,43
1840,1,0,36,0,-36
1841,1,0,8,0,-8
1842,0,0,98,0,-98
1843,0,0,11,0,-11
1844,0,0,5,0,-5
1845,0,0,7,0,-7
1846,0,0,8,0,-8
1847,0,0,12,0,-12
1848,1,1,702,1660,958
1849,1,1,192,1418,1226
1850,1,0,72,0,-72
1851,1,1,384,1286,902
1852,1,1,78,1517,1439
1853,1,0,59,0,-59
1854,1,0,10,0,-10
1855,0,0,14,0,-14
1856,1,1,2400,1258,-1142
1857,0,0,38,0,-38
1858,0,0,75,0,-75
1859,0,0,16,0,-16
1860,1,1,68,1657,1589
1861,1,0,25,0,-25
1862,1,1,662,15290,14628
1863,0,0,22,0,-22
1864,0,0,38,0,-38
1865,0,0,41,0,-41
1866,1,0,15,0,-15
1867,1,0,228,0,-228
1868,1,0,105,0,-105
1869,1,1,2553,1285,-1268
1870,1,0,205,0,-205
1871,1,1,214,1474,1260
1872,0,0,5,0,-5
1873,0,0,86,0,-86
1874,0,0,90,0,-90
1875,1,0,163,0,-163
1876,0,0,0,0,0
1877,1,1,489,8477,7988
1878,1,1,1748,1756,8
1879,0,0,136,0,-136
1880,0,0,20,0,-20
1881,1,0,19,0,-19
1882,1,0,1,0,-1
1883,1,1,184,1412,1228
1884,0,0,4,0,-4
1885,1,1,965,1513,548
1886,0,0,61,0,-61
1887,1,0,75,0,-75
1888,0,0,80,0,-80
1889,1,1,60,1612,1552
1890,1,1,502,1454,952
1891,1,1,59,2277,2218
1892,1,0,46,0,-46
1893,1,1,446,1403,957
1894,1,1,204,1284,1080
1895,1,0,141,0,-141
1896,0,0,39,0,-39
1897,1,0,48,0,-48
1898,0,0,65,0,-65
1899,1,1,919,1704,785
1900,1,0,3,0,-3
1901,1,1,438,2440,2002
1902,1,0,87,0,-87
1903,1,0,62,0,-62
1904,1,0,56,0,-56
1905,1,1,233,1743,1510
1906,0,0,49,0,-49
1907,1,1,346,1609,1263
1908,1,1,59,1330,1271
1909,1,1,1661,1254,-407
1910,1,0,16,0,-16
1911,1,1,272,1237,965
1912,1,0,19,0,-19
1913,1,0,12,0,-12
1914,1,0,12,0,-12
1915,0,0,8,0,-8
1916,1,1,284,2550,2266
1917,0,0,30,0,-30
1918,1,0,4,0,-4
1919,1,0,3,0,-3
1920,1,0,3,0,-3
1921,1,0,86,0,-86
1922,1,1,831,1374,543
1923,1,0,4,0,-4
1924,0,0,93,0,-93
1925,1,0,87,0,-87
1926,1,1,1441,1346,-95
1927,1,1,281,1570,1289
1928,0,0,11,0,-11
1929,0,0,73,0,-73
1930,1,1,664,1434,770
1931,1,1,292,1820,1528
1932,0,0,28,0,-28
1933,1,1,428,2029,1601
1934,0,0,17,0,-17
1935,1,1,185,5445,5260
1936,1,1,253,1597,1344
1937,1,0,20,0,-20
1938,1,0,14,0,-14
1939,1,1,70,1477,1407
1940,0,0,42,0,-42
1941,0,0,34,0,-34
1942,1,1,392,1252,860
1943,1,0,22,0,-22
1944,1,0,114,0,-114
1945,1,0,35,0,-35
1946,1,0,44,0,-44
1947,1,1,342,1366,1024
1948,1,0,58,0,-58
1949,0,0,29,0,-29
1950,0,0,36,0,-36
1951,1,1,279,1610,1331
1952,1,1,874,1515,641
1953,1,1,38,1237,1199
1954,1,0,80,0,-80
1955,1,0,6,0,-6
1956,1,1,304,1235,931
1957,1,1,1022,1825,803
1958,1,1,820,1747,927
1959,0,0,35,0,-35
1960,1,1,100,1339,1239
1961,1,0,117,0,-117
1962,1,0,95,0,-95
1963,1,0,6,0,-6
1964,0,0,17,0,-17
1965,1,1,571,1512,941
1966,0,0,34,0,-34
1967,1,0,91,0,-91
1968,1,0,44,0,-44
1969,0,0,64,0,-64
1970,1,1,21,1636,1615
1971,0,0,5,0,-5
1972,0,0,97,0,-97
1973,1,0,101,0,-101
1974,0,0,13,0,-13
1975,0,0,16,0,-16
1976,1,1,569,1498,929
1977,1,0,87,0,-87
1978,0,0,33,0,-33
1979,0,0,123,0,-123
1980,1,0,13,0,-13
1981,0,0,3,0,-3
1982,1,1,68,1300,1232
1983,0,0,8,0,-8
1984,0,0,3,0,-3
1985,1,1,1506,2721,1215
1986,1,1,540,1546,1006
1987,1,0,23,0,-23
1988,1,1,182,1714,1532
1989,1,1,1044,1202,158
1990,1,0,78,0,-78
1991,1,0,58,0,-58
1992,1,0,8,0,-8
1993,1,1,297,1759,1462
1994,1,0,215,0,-215
1995,0,0,12,0,-12
1996,1,1,15,1302,1287
1997,0,0,34,0,-34
1998,1,1,131,1703,1572
1999,0,0,11,0,-11
2000,1,1,134,1270,1136
2001,0,0,135,0,-135
2002,1,0,32,0,-32
2003,1,1,237,1286,1049
2004,0,0,70,0,-70
2005,1,0,100,0,-100
2006,1,0,110,0,-110
2007,1,1,267,1391,1124
2008,1,0,29,0,-29
2009,0,0,59,0,-59
2010,1,1,428,1240,812
2011,1,1,582,1290,708
2012,1,1,1458,1432,-26
2013,1,1,156,1485,1329
2014,1,1,107,1301,1194
2015,1,1,701,1252,551
2016,0,0,35,0,-35
2017,1,0,61,0,-61
2018,0,0,18,0,-18
2019,0,0,12,0,-12
2020,0,0,42,0,-42
2021,1,0,13,0,-13
2022,0,0,166,0,-166
2023,0,0,47,0,-47
2024,0,0,6,0,-6
2025,1,0,15,0,-15
2026,1,0,33,0,-33
2027,1,1,265,1788,1523
2028,1,1,1252,1333,81
2029,1,1,20,1323,1303
2030,0,0,32,0,-32
2031,1,0,104,0,-104
